Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:32:47.834 528 512,kernel_3,3,syscall_entry_exit_group,"error_code=0, context.packet_seq_num=0, context.cpu_id=3",5123.0,20.0,5123.0,[kernel/exit.c:0]
09:32:47.834 708 727,kernel_3,3,sched_process_exit,"comm=lttng, tid=5123, prio=20, context.packet_seq_num=0, context.cpu_id=3",5123.0,20.0,5123.0,
09:32:47.834 717 299,kernel_3,3,sched_waking,"comm=bench-all-event, tid=5119, prio=20, target_cpu=0, context.packet_seq_num=0, context.cpu_id=3",5123.0,20.0,5123.0,
09:32:47.834 718 306,kernel_3,3,sched_wakeup,"comm=bench-all-event, tid=5119, prio=20, target_cpu=0, context.packet_seq_num=0, context.cpu_id=3",5123.0,20.0,5123.0,
09:32:47.834 719 477,kernel_3,3,sched_stat_runtime,"comm=lttng, tid=5123, runtime=396845, vruntime=108814788139806, context.packet_seq_num=0, context.cpu_id=3",5123.0,20.0,5123.0,
09:32:47.834 720 188,kernel_3,3,sched_switch,"prev_comm=lttng, prev_tid=5123, prev_prio=20, prev_state=64, next_comm=swapper/3, next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=3",5123.0,20.0,5123.0,
09:32:47.834 732 137,kernel_0,0,sched_switch,"prev_comm=swapper/0, prev_tid=0, prev_prio=20, prev_state=0, next_comm=bench-all-event, next_tid=5119, next_prio=20, context.packet_seq_num=0, context.cpu_id=0",0.0,20.0,,
09:32:47.834 747 062,kernel_0,0,syscall_exit_wait4,"ret=5123, stat_addr=140732786439632, ru=0, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/exit.c:0]
09:32:47.834 749 574,kernel_0,0,syscall_entry_rt_sigaction,"sig=2, act=140732786439040, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 750 323,kernel_0,0,syscall_exit_rt_sigaction,"ret=0, oact=140732786439200, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 766 823,kernel_0,0,syscall_entry_rt_sigprocmask,"how=2, nset=140732786439856, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 767 466,kernel_0,0,syscall_exit_rt_sigprocmask,"ret=0, oset=0, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 771 067,kernel_0,0,syscall_entry_wait4,"upid=-1, options=1, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/exit.c:0]
09:32:47.834 771 574,kernel_0,0,sched_process_wait,"comm=bench-all-event, tid=0, prio=20, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,
09:32:47.834 771 859,kernel_0,0,syscall_exit_wait4,"ret=-10, stat_addr=140732786438160, ru=0, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/exit.c:0]
09:32:47.834 772 417,kernel_0,0,syscall_entry_unknown,"id=15, args._args[0]=18446744073709551615, args._args[1]=140732786438160, args._args[2]=18446744073709551512, args._args[3]=0, args._args[4]=4, args._args[5]=0, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[unknown/unknown:0]
09:32:47.834 777 840,kernel_0,0,syscall_entry_read,"fd=255, count=709, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[fs/read_write.c:0]
09:32:47.834 779 390,kernel_0,0,syscall_exit_read,"ret=202, buf=36386824, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[fs/read_write.c:0]
09:32:47.834 815 020,kernel_0,0,syscall_entry_rt_sigprocmask,"how=0, nset=140732786439584, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 815 361,kernel_0,0,syscall_exit_rt_sigprocmask,"ret=0, oset=140732786439712, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 815 883,kernel_0,0,syscall_entry_lseek,"fd=255, offset=-60, whence=1, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[fs/read_write.c:0]
09:32:47.834 816 498,kernel_0,0,syscall_exit_lseek,"ret=649, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[fs/read_write.c:0]
09:32:47.834 816 973,kernel_0,0,syscall_entry_clone,"clone_flags=0x1200011, newsp=0x0, parent_tid=0x0, child_tid=0x7f326d6279d0, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/fork.c:0]
09:32:47.834 821 662,kernel_0,0,sched_stat_runtime,"comm=bench-all-event, tid=5119, runtime=103633, vruntime=102934051774615, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,
09:32:47.834 822 165,kernel_0,0,sched_migrate_task,"comm=bench-all-event, tid=5119, prio=20, orig_cpu=0, dest_cpu=0, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,
09:32:47.834 870 798,kernel_0,0,sched_process_fork,"parent_comm=bench-all-event, parent_tid=5119, parent_pid=5119, parent_ns_inum=4026531836, child_comm=bench-all-event, child_tid=5124, _vtids_length=1, vtids=[5124], child_pid=5124, child_ns_inum=4026531836, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,
09:32:47.834 871 892,kernel_0,0,sched_migrate_task,"comm=bench-all-event, tid=5124, prio=20, orig_cpu=0, dest_cpu=1, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,
09:32:47.834 872 695,kernel_0,0,sched_wakeup_new,"comm=bench-all-event, tid=5124, prio=20, target_cpu=1, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,
09:32:47.834 873 284,kernel_0,0,syscall_exit_clone,"ret=5124, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/fork.c:0]
09:32:47.834 887 373,kernel_1,1,sched_switch,"prev_comm=swapper/1, prev_tid=0, prev_prio=20, prev_state=0, next_comm=bench-all-event, next_tid=5124, next_prio=20, context.packet_seq_num=0, context.cpu_id=1",0.0,20.0,,
09:32:47.834 888 067,kernel_0,0,syscall_entry_rt_sigprocmask,"how=2, nset=140732786439712, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 888 374,kernel_0,0,syscall_exit_rt_sigprocmask,"ret=0, oset=0, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 890 720,kernel_1,1,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/fork.c:0]
09:32:47.834 902 053,kernel_0,0,syscall_entry_rt_sigprocmask,"how=0, nset=140732786439472, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 902 264,kernel_0,0,syscall_exit_rt_sigprocmask,"ret=0, oset=140732786439600, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 904 516,kernel_0,0,syscall_entry_rt_sigprocmask,"how=2, nset=140732786439600, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 904 689,kernel_0,0,syscall_exit_rt_sigprocmask,"ret=0, oset=0, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 904 981,kernel_0,0,syscall_entry_rt_sigprocmask,"how=0, nset=140732786439728, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 905 159,kernel_0,0,syscall_exit_rt_sigprocmask,"ret=0, oset=140732786439856, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 905 487,kernel_0,0,syscall_entry_rt_sigaction,"sig=2, act=140732786439040, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 905 785,kernel_0,0,syscall_exit_rt_sigaction,"ret=0, oact=140732786439200, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/signal.c:0]
09:32:47.834 906 216,kernel_0,0,syscall_entry_wait4,"upid=-1, options=0, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,[kernel/exit.c:0]
09:32:47.834 906 478,kernel_0,0,sched_process_wait,"comm=bench-all-event, tid=0, prio=20, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,
09:32:47.834 907 463,kernel_0,0,sched_stat_runtime,"comm=bench-all-event, tid=5119, runtime=85838, vruntime=102934051860453, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,
09:32:47.834 908 235,kernel_0,0,sched_switch,"prev_comm=bench-all-event, prev_tid=5119, prev_prio=20, prev_state=1, next_comm=swapper/0, next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=0",5119.0,20.0,5119.0,
09:32:47.834 926 995,kernel_1,1,syscall_entry_close,"fd=255, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.834 927 502,kernel_1,1,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.834 930 013,kernel_1,1,syscall_entry_rt_sigprocmask,"how=2, nset=7348896, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 930 706,kernel_1,1,syscall_exit_rt_sigprocmask,"ret=0, oset=0, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 931 953,kernel_1,1,syscall_entry_rt_sigaction,"sig=20, act=140732786438880, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 932 302,kernel_1,1,syscall_exit_rt_sigaction,"ret=0, oact=140732786439040, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 932 573,kernel_1,1,syscall_entry_rt_sigaction,"sig=21, act=140732786438880, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 932 737,kernel_1,1,syscall_exit_rt_sigaction,"ret=0, oact=140732786439040, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 932 935,kernel_1,1,syscall_entry_rt_sigaction,"sig=22, act=140732786438896, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 933 099,kernel_1,1,syscall_exit_rt_sigaction,"ret=0, oact=140732786439056, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 935 321,kernel_1,1,syscall_entry_rt_sigaction,"sig=2, act=140732786439152, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 935 484,kernel_1,1,syscall_exit_rt_sigaction,"ret=0, oact=140732786439312, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 936 337,kernel_1,1,syscall_entry_rt_sigaction,"sig=3, act=140732786439152, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 936 500,kernel_1,1,syscall_exit_rt_sigaction,"ret=0, oact=140732786439312, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 936 734,kernel_1,1,syscall_entry_rt_sigaction,"sig=17, act=140732786439152, sigsetsize=8, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 936 943,kernel_1,1,syscall_exit_rt_sigaction,"ret=0, oact=140732786439312, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[kernel/signal.c:0]
09:32:47.834 957 983,kernel_1,1,syscall_entry_execve,"filename=/usr/bin/time, argv=0x22b2b08, envp=0x22b2c08, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,[fs/exec.c:0]
09:32:47.834 964 449,kernel_1,1,sched_waking,"comm=migration/1, tid=12, prio=-100, target_cpu=1, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,
09:32:47.834 965 045,kernel_1,1,sched_wakeup,"comm=migration/1, tid=12, prio=-100, target_cpu=1, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,
09:32:47.834 965 885,kernel_1,1,sched_stat_runtime,"comm=bench-all-event, tid=5124, runtime=92621, vruntime=101229377600677, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,
09:32:47.834 966 404,kernel_1,1,sched_switch,"prev_comm=bench-all-event, prev_tid=5124, prev_prio=20, prev_state=2048, next_comm=migration/1, next_tid=12, next_prio=-100, context.packet_seq_num=0, context.cpu_id=1",5124.0,20.0,5124.0,
09:32:47.834 968 198,kernel_1,1,sched_migrate_task,"comm=bench-all-event, tid=5124, prio=20, orig_cpu=1, dest_cpu=2, context.packet_seq_num=0, context.cpu_id=1",12.0,-100.0,12.0,
09:32:47.834 971 034,kernel_1,1,sched_switch,"prev_comm=migration/1, prev_tid=12, prev_prio=-100, prev_state=1, next_comm=swapper/1, next_tid=0, next_prio=20, context.packet_seq_num=0, context.cpu_id=1",12.0,-100.0,12.0,
09:32:47.834 984 478,kernel_2,2,sched_switch,"prev_comm=swapper/2, prev_tid=0, prev_prio=20, prev_state=0, next_comm=bench-all-event, next_tid=5124, next_prio=20, context.packet_seq_num=0, context.cpu_id=2",0.0,20.0,,
09:32:47.835 123 568,kernel_2,2,sched_process_exec,"filename=/usr/bin/time, tid=5124, old_tid=5124, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,
09:32:47.835 125 131,kernel_2,2,syscall_exit_execve,"ret=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/exec.c:0]
09:32:47.835 133 763,kernel_2,2,syscall_entry_brk,"brk=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mmap.c:0]
09:32:47.835 134 080,kernel_2,2,syscall_exit_brk,"ret=28233728, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mmap.c:0]
09:32:47.835 140 019,kernel_2,2,syscall_entry_access,"filename=/etc/ld.so.nohwcap, mode=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 142 498,kernel_2,2,syscall_exit_access,"ret=-2, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 143 301,kernel_2,2,syscall_entry_mmap,"addr=0x0, len=8192, prot=3, flags=34, fd=-1, offset=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 144 460,kernel_2,2,syscall_exit_mmap,"ret=0x7f2dddb2b000, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 149 138,kernel_2,2,syscall_entry_access,"filename=/etc/ld.so.preload, mode=4, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 150 132,kernel_2,2,syscall_exit_access,"ret=-2, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 152 332,kernel_2,2,syscall_entry_open,"filename=/etc/ld.so.cache, flags=524288, mode=1, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 154 775,kernel_2,2,syscall_exit_open,"ret=3, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 155 063,kernel_2,2,syscall_entry_newfstat,"fd=3, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/stat.c:0]
09:32:47.835 155 647,kernel_2,2,syscall_exit_newfstat,"ret=0, statbuf=140723014466432, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/stat.c:0]
09:32:47.835 155 894,kernel_2,2,syscall_entry_mmap,"addr=0x0, len=117231, prot=1, flags=2, fd=3, offset=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 157 003,kernel_2,2,syscall_exit_mmap,"ret=0x7f2dddb0e000, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 157 213,kernel_2,2,syscall_entry_close,"fd=3, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 157 533,kernel_2,2,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 159 754,kernel_2,2,syscall_entry_access,"filename=/etc/ld.so.nohwcap, mode=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 160 641,kernel_2,2,syscall_exit_access,"ret=-2, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 164 265,kernel_2,2,syscall_entry_open,"filename=/lib/x86_64-linux-gnu/libc.so.6, flags=524288, mode=61832, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 166 164,kernel_2,2,syscall_exit_open,"ret=3, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 166 365,kernel_2,2,syscall_entry_read,"fd=3, count=832, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/read_write.c:0]
09:32:47.835 167 117,kernel_2,2,syscall_exit_read,"ret=832, buf=140723014466848, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/read_write.c:0]
09:32:47.835 167 777,kernel_2,2,syscall_entry_newfstat,"fd=3, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/stat.c:0]
09:32:47.835 168 124,kernel_2,2,syscall_exit_newfstat,"ret=0, statbuf=140723014466496, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/stat.c:0]
09:32:47.835 168 873,kernel_2,2,syscall_entry_mmap,"addr=0x0, len=3816000, prot=5, flags=2050, fd=3, offset=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 170 284,kernel_2,2,syscall_exit_mmap,"ret=0x7f2ddd568000, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 170 750,kernel_2,2,syscall_entry_mprotect,"start=139834965368832, len=2097152, prot=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mprotect.c:0]
09:32:47.835 174 345,kernel_2,2,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mprotect.c:0]
09:32:47.835 174 592,kernel_2,2,syscall_entry_mmap,"addr=0x7f2ddd902000, len=24576, prot=3, flags=2066, fd=3, offset=1679360, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 177 502,kernel_2,2,syscall_exit_mmap,"ret=0x7f2ddd902000, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 179 965,kernel_2,2,syscall_entry_mmap,"addr=0x7f2ddd908000, len=14912, prot=3, flags=50, fd=-1, offset=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 181 490,kernel_2,2,syscall_exit_mmap,"ret=0x7f2ddd908000, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 184 803,kernel_2,2,syscall_entry_close,"fd=3, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 185 006,kernel_2,2,syscall_exit_close,"ret=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[fs/open.c:0]
09:32:47.835 190 930,kernel_2,2,syscall_entry_mmap,"addr=0x0, len=4096, prot=3, flags=34, fd=-1, offset=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 191 799,kernel_2,2,syscall_exit_mmap,"ret=0x7f2dddb0d000, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 193 615,kernel_2,2,syscall_entry_mmap,"addr=0x0, len=4096, prot=3, flags=34, fd=-1, offset=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 194 369,kernel_2,2,syscall_exit_mmap,"ret=0x7f2dddb0c000, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 195 531,kernel_2,2,syscall_entry_mmap,"addr=0x0, len=4096, prot=3, flags=34, fd=-1, offset=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 195 928,kernel_2,2,syscall_exit_mmap,"ret=0x7f2dddb0b000, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[arch/x86/kernel:0]
09:32:47.835 197 073,kernel_2,2,syscall_entry_unknown,"id=158, args._args[0]=4098, args._args[1]=139834969605888, args._args[2]=3, args._args[3]=34, args._args[4]=4294967295, args._args[5]=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[unknown/unknown:0]
09:32:47.835 197 632,kernel_2,2,syscall_exit_unknown,"id=158, ret=0, args._args[0]=4098, args._args[1]=139834969605888, args._args[2]=3, args._args[3]=34, args._args[4]=4294967295, args._args[5]=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[unknown/unknown:0]
09:32:47.835 231 528,kernel_2,2,syscall_entry_mprotect,"start=139834967465984, len=16384, prot=1, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mprotect.c:0]
09:32:47.835 233 631,kernel_2,2,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mprotect.c:0]
09:32:47.835 234 941,kernel_2,2,syscall_entry_mprotect,"start=6299648, len=4096, prot=1, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mprotect.c:0]
09:32:47.835 236 246,kernel_2,2,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mprotect.c:0]
09:32:47.835 237 649,kernel_2,2,syscall_entry_mprotect,"start=139834969739264, len=4096, prot=1, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mprotect.c:0]
09:32:47.835 238 979,kernel_2,2,syscall_exit_mprotect,"ret=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mprotect.c:0]
09:32:47.835 239 259,kernel_2,2,syscall_entry_munmap,"addr=139834969612288, len=117231, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mmap.c:0]
09:32:47.835 244 623,kernel_2,2,syscall_exit_munmap,"ret=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mmap.c:0]
09:32:47.835 282 773,kernel_2,2,syscall_entry_brk,"brk=0, context.packet_seq_num=0, context.cpu_id=2",5124.0,20.0,5124.0,[mm/mmap.c:0]
